ReturnLineID,ReturnDate,ProductID,StoreID,QuantityReturned,ReturnAmount,ReturnCOGS,ProfitImpact,SaleLineID
9650,2024-01-18,10037,2020,2,25.32,10.32,-15.0,149673
9651,2024-07-25,10027,2008,2,55.05,22.36,-32.69,149678
9652,2023-02-14,10026,2002,3,119.66,39.3,-80.36,149683
9653,2024-11-12,10036,2015,1,1118.6,762.43,-356.17,149696
9654,2024-07-31,10020,2014,2,797.26,552.82,-244.44,149734
9655,2024-09-15,10018,2009,3,172.02,67.74,-104.28,149739
9656,2024-06-15,10035,2014,2,1885.49,1336.72,-548.77,149797
9657,2023-05-14,10016,2013,1,29.95,22.4,-7.55,149808
9658,2023-05-17,10014,2013,3,389.14,152.85,-236.29,149816
9659,2023-06-07,10034,2003,1,77.75,22.68,-55.07,149817
9660,2023-11-25,10037,2013,2,27.36,10.32,-17.04,149830
9661,2023-05-17,10019,2012,1,28.53,16.23,-12.3,149840
9662,2023-07-07,10036,2015,1,1100.5,762.43,-338.07,149847
9663,2024-08-29,10031,2006,1,823.18,548.93,-274.25,149850
9664,2024-11-25,10005,2002,3,990.32,708.51,-281.81,149864
9665,2023-09-12,10024,2008,3,3152.85,2688.99,-463.86,149884
9666,2023-12-23,10018,2006,2,115.26,45.16,-70.1,149886
9667,2024-03-28,10035,2003,1,928.4,668.36,-260.04,149887
9668,2023-06-08,10038,2017,2,682.86,448.4,-234.46,149889
9669,2023-03-07,10012,2010,1,52.02,34.35,-17.67,149913
9670,2024-12-31,10002,2017,2,32.64,14.72,-17.92,149938
9671,2024-11-19,10023,2015,3,3919.47,3102.75,-816.72,149954
9672,2023-11-20,10013,2002,3,132.45,35.43,-97.02,149967
9673,2023-12-11,10024,2004,1,999.34,896.33,-103.01,149970
9674,2023-07-21,10035,2003,3,2592.02,2005.08,-586.94,149987
9675,2023-01-28,10007,2009,2,679.48,513.22,-166.26,150020
9676,2024-08-07,10033,2008,1,569.93,573.48,3.55,150023
9677,2023-02-12,10034,2011,1,67.97,22.68,-45.29,150054
9678,2023-08-21,10001,2017,2,1648.66,1023.34,-625.32,150061
9679,2024-06-07,10031,2003,1,799.76,548.93,-250.83,150081
9680,2024-11-28,10031,2001,2,1505.78,1097.86,-407.92,150087
9681,2023-08-13,10008,2009,1,1287.98,783.34,-504.64,150097
9682,2024-04-02,10027,2007,1,44.14,11.18,-32.96,150105
9683,2024-07-19,10003,2014,2,61.26,17.58,-43.68,150117
9684,2023-12-03,10024,2006,1,1164.66,896.33,-268.33,150119
9685,2024-05-05,10015,2006,1,328.07,293.1,-34.97,150139
9686,2024-12-20,10012,2019,3,173.57,103.05,-70.52,150144
9687,2023-03-09,10017,2018,1,87.88,53.94,-33.94,150156
9688,2024-12-25,10016,2010,1,34.21,22.4,-11.81,150157
9689,2024-09-04,10008,2005,2,2518.5,1566.68,-951.82,150190
9690,2024-11-22,10033,2020,1,838.66,573.48,-265.18,150199
9691,2024-01-12,10031,2002,2,1222.28,1097.86,-124.42,150233
9692,2024-07-13,10023,2016,1,1288.99,1034.25,-254.74,150234
9693,2023-03-12,10031,2009,2,1521.08,1097.86,-423.22,150285
9694,2023-11-13,10018,2019,1,60.15,22.58,-37.57,150320
9695,2024-06-20,10006,2015,1,42.55,33.45,-9.1,150337
9696,2024-12-31,10036,2001,2,2238.03,1524.86,-713.17,150343
9697,2024-12-16,10037,2017,2,28.75,10.32,-18.43,150351
9698,2024-12-21,10014,2006,2,214.63,101.9,-112.73,150370
9699,2023-10-23,10037,2018,2,22.88,10.32,-12.56,150402
9700,2023-09-07,10007,2002,1,344.65,256.61,-88.04,150425
9701,2024-12-18,10034,2008,2,145.92,45.36,-100.56,150428
9702,2024-06-18,10015,2008,3,929.21,879.3,-49.91,150439
9703,2024-12-18,10022,2011,1,14.58,6.25,-8.33,150459
9704,2023-06-19,10031,2010,3,2081.9,1646.79,-435.11,150475
9705,2023-07-14,10013,2009,1,44.17,11.81,-32.36,150501
9706,2023-01-26,10016,2014,2,67.56,44.8,-22.76,150514
9707,2023-09-06,10036,2015,2,2145.62,1524.86,-620.76,150517
9708,2024-10-18,10007,2018,1,322.31,256.61,-65.7,150540
9709,2023-08-22,10006,2013,1,43.66,33.45,-10.21,150566
9710,2024-05-10,10002,2006,2,33.41,14.72,-18.69,150567
9711,2024-10-31,10024,2004,2,2334.67,1792.66,-542.01,150575
9712,2023-09-29,10033,2008,1,611.16,573.48,-37.68,150598
9713,2024-04-18,10015,2018,1,419.9,293.1,-126.8,150607
9714,2024-04-25,10015,2018,2,827.54,586.2,-241.34,150637
9715,2023-02-01,10008,2017,3,3820.51,2350.02,-1470.49,150653
9716,2023-10-09,10008,2019,1,1218.46,783.34,-435.12,150670
9717,2023-12-28,10035,2016,2,2074.1,1336.72,-737.38,150671
9718,2023-06-21,10035,2017,1,989.42,668.36,-321.06,150674
9719,2023-05-13,10022,2019,1,14.27,6.25,-8.02,150725
9720,2023-10-12,10008,2011,2,2371.5,1566.68,-804.82,150728
9721,2023-03-09,10032,2001,3,369.54,287.94,-81.6,150768
9722,2024-05-20,10013,2019,1,39.86,11.81,-28.05,150781
9723,2024-06-09,10006,2007,2,91.52,66.9,-24.62,150800
9724,2023-07-11,10001,2014,1,847.82,511.67,-336.15,150842
9725,2024-06-18,10010,2003,2,540.88,412.96,-127.92,150855
9726,2024-05-11,10031,2003,1,770.1,548.93,-221.17,150912
9727,2024-11-27,10040,2007,2,765.3,522.24,-243.06,150928
9728,2023-05-24,10005,2013,1,346.71,236.17,-110.54,150987
9729,2023-12-23,10023,2012,1,1387.58,1034.25,-353.33,150991
9730,2023-10-24,10008,2014,2,2703.06,1566.68,-1136.38,150997
9731,2023-01-21,10029,2014,2,27.92,15.42,-12.5,151004
9732,2023-12-26,10013,2020,2,89.88,23.62,-66.26,151008
9733,2023-12-02,10022,2004,1,11.25,6.25,-5.0,151013
9734,2023-10-23,10017,2011,1,92.17,53.94,-38.23,151024
9735,2024-12-22,10001,2008,2,1579.68,1023.34,-556.34,151110
9736,2023-03-17,10002,2006,1,16.84,7.36,-9.48,151135
9737,2024-01-11,10002,2008,2,36.66,14.72,-21.94,151137
9738,2023-01-23,10037,2004,1,13.63,5.16,-8.47,151146
9739,2023-11-04,10027,2016,1,34.3,11.18,-23.12,151153
9740,2023-09-01,10001,2020,1,675.66,511.67,-163.99,151166
9741,2023-11-22,10005,2008,1,367.86,236.17,-131.69,151181
9742,2024-07-08,10027,2006,1,37.09,11.18,-25.91,151186
9743,2023-09-05,10021,2002,1,156.24,119.09,-37.15,151206
9744,2024-12-06,10021,2014,3,496.82,357.27,-139.55,151207
9745,2024-10-11,10008,2002,1,1246.42,783.34,-463.08,151231
9746,2023-10-12,10001,2010,2,1623.8,1023.34,-600.46,151244
9747,2023-12-05,10004,2005,1,118.79,82.16,-36.63,151268
9748,2024-11-16,10017,2014,1,86.97,53.94,-33.03,151269
9749,2024-12-07,10039,2017,1,316.83,255.66,-61.17,151280
9750,2024-08-26,10008,2016,3,3510.88,2350.02,-1160.86,151283
9751,2024-07-02,10039,2019,2,576.01,511.32,-64.69,151306
9752,2024-02-13,10011,2007,3,114.46,75.24,-39.22,151311
9753,2023-05-03,10037,2014,1,14.78,5.16,-9.62,151315
9754,2024-12-18,10016,2007,1,35.08,22.4,-12.68,151316
9755,2023-01-21,10034,2009,1,79.73,22.68,-57.05,151335
9756,2024-12-07,10005,2011,1,377.94,236.17,-141.77,151383
9757,2024-08-12,10006,2019,2,74.84,66.9,-7.94,151408
9758,2023-11-16,10008,2002,2,1986.84,1566.68,-420.16,151440
9759,2023-05-27,10038,2004,2,639.71,448.4,-191.31,151477
9760,2023-04-19,10023,2001,2,2911.32,2068.5,-842.82,151534
9761,2024-07-07,10026,2015,1,40.56,13.1,-27.46,151536
9762,2024-03-20,10001,2015,1,635.71,511.67,-124.04,151575
9763,2024-01-27,10039,2001,3,1188.34,766.98,-421.36,151581
9764,2024-11-24,10035,2007,1,1000.84,668.36,-332.48,151584
9765,2023-04-18,10004,2007,2,267.55,164.32,-103.23,151666
9766,2024-02-20,10013,2002,1,43.91,11.81,-32.1,151690
9767,2024-12-06,10037,2017,1,14.33,5.16,-9.17,151704
9768,2023-04-03,10003,2001,2,49.81,17.58,-32.23,151707
9769,2023-01-29,10002,2010,2,35.18,14.72,-20.46,151738
9770,2024-04-23,10031,2020,1,685.32,548.93,-136.39,151753
9771,2024-06-15,10033,2007,1,833.45,573.48,-259.97,151763
9772,2023-11-04,10023,2015,1,1051.25,1034.25,-17.0,151807
9773,2023-09-12,10024,2017,2,2114.1,1792.66,-321.44,151820
9774,2023-12-31,10009,2001,2,44.58,15.9,-28.68,151838
9775,2023-02-26,10037,2007,1,14.62,5.16,-9.46,151846
9776,2023-01-23,10034,2008,1,62.09,22.68,-39.41,151872
9777,2023-02-08,10030,2014,2,70.59,34.46,-36.13,151875
9778,2023-07-22,10039,2019,2,777.3,511.32,-265.98,151901
9779,2024-05-05,10009,2006,3,70.44,23.85,-46.59,151903
9780,2023-03-29,10013,2012,1,46.05,11.81,-34.24,151913
9781,2023-04-15,10034,2020,2,158.14,45.36,-112.78,151915
9782,2024-01-06,10029,2008,1,13.36,7.71,-5.65,151937
9783,2024-04-17,10035,2012,2,1992.44,1336.72,-655.72,151964
9784,2023-11-19,10035,2009,1,763.31,668.36,-94.95,152017
9785,2023-04-02,10017,2019,1,92.96,53.94,-39.02,152030
9786,2024-03-17,10003,2009,1,30.57,8.79,-21.78,152037
9787,2024-07-20,10018,2016,1,60.21,22.58,-37.63,152050
9788,2023-05-30,10023,2004,1,1364.92,1034.25,-330.67,152068
9789,2024-09-28,10028,2018,1,27.55,15.67,-11.88,152069
9790,2023-10-09,10023,2013,2,1828.59,2068.5,239.91,152099
9791,2024-02-28,10033,2004,1,624.71,573.48,-51.23,152121
9792,2024-04-14,10015,2009,3,1115.46,879.3,-236.16,152138
9793,2024-06-04,10039,2016,2,655.27,511.32,-143.95,152147
9794,2023-03-14,10026,2004,3,120.56,39.3,-81.26,152150
9795,2024-03-03,10020,2009,1,293.35,276.41,-16.94,152153
9796,2023-07-24,10003,2014,3,79.68,26.37,-53.31,152170
9797,2024-11-08,10002,2005,2,34.12,14.72,-19.4,152173
9798,2023-11-29,10040,2006,2,807.26,522.24,-285.02,152178
9799,2024-06-24,10010,2020,1,304.59,206.48,-98.11,152196
9800,2023-10-30,10002,2020,2,34.48,14.72,-19.76,152197
9801,2023-11-19,10025,2003,2,226.28,107.06,-119.22,152207
9802,2024-05-07,10017,2018,2,156.72,107.88,-48.84,152241
9803,2023-07-25,10020,2013,2,790.92,552.82,-238.1,152249
9804,2023-12-07,10028,2005,2,66.16,31.34,-34.82,152263
9805,2024-01-30,10040,2001,1,410.11,261.12,-148.99,152269
9806,2024-08-19,10034,2005,1,80.08,22.68,-57.4,152290
9807,2023-10-04,10012,2003,2,115.71,68.7,-47.01,152315
9808,2023-01-28,10030,2011,2,60.83,34.46,-26.37,152335
9809,2023-07-24,10018,2012,1,54.0,22.58,-31.42,152337
9810,2024-09-24,10005,2011,1,336.35,236.17,-100.18,152338
9811,2023-12-10,10023,2014,2,2802.42,2068.5,-733.92,152350
9812,2024-11-13,10001,2002,3,2454.01,1535.01,-919.0,152361
9813,2023-03-12,10033,2012,1,786.92,573.48,-213.44,152366
9814,2024-12-19,10020,2015,1,344.92,276.41,-68.51,152377
9815,2023-02-01,10034,2003,2,156.06,45.36,-110.7,152434
9816,2023-11-06,10012,2010,1,58.42,34.35,-24.07,152438
9817,2023-07-18,10036,2001,2,2241.7,1524.86,-716.84,152442
9818,2024-01-02,10015,2002,3,1191.94,879.3,-312.64,152445
9819,2023-04-16,10031,2008,1,634.11,548.93,-85.18,152536
9820,2024-02-09,10035,2017,1,842.88,668.36,-174.52,152538
9821,2024-09-14,10012,2005,2,108.21,68.7,-39.51,152543
9822,2024-12-21,10024,2007,1,1231.26,896.33,-334.93,152544
9823,2024-05-03,10034,2003,1,67.83,22.68,-45.15,152554
9824,2023-10-13,10030,2010,1,40.2,17.23,-22.97,152566
9825,2024-05-20,10009,2003,2,47.41,15.9,-31.51,152579
9826,2023-03-10,10039,2005,2,702.58,511.32,-191.26,152596
9827,2024-06-20,10004,2013,2,280.19,164.32,-115.87,152599
9828,2024-07-08,10014,2008,1,114.58,50.95,-63.63,152602
9829,2024-12-31,10007,2011,1,311.41,256.61,-54.8,152610
9830,2023-03-31,10017,2003,2,174.65,107.88,-66.77,152617
9831,2024-03-16,10038,2008,2,619.8,448.4,-171.4,152623
9832,2024-12-31,10002,2008,1,18.02,7.36,-10.66,152625
9833,2024-07-15,10032,2011,1,107.48,95.98,-11.5,152636
9834,2023-03-16,10037,2004,1,15.29,5.16,-10.13,152647
9835,2023-10-16,10007,2009,1,374.93,256.61,-118.32,152653
9836,2024-12-31,10019,2019,1,23.47,16.23,-7.24,152711
9837,2024-12-21,10036,2009,1,1067.9,762.43,-305.47,152718
9838,2024-04-12,10023,2016,1,1449.14,1034.25,-414.89,152740
9839,2023-10-01,10039,2012,1,383.29,255.66,-127.63,152749
9840,2023-11-22,10002,2001,1,18.28,7.36,-10.92,152760
9841,2024-05-23,10025,2005,3,294.41,160.59,-133.82,152787
9842,2024-04-18,10018,2019,1,57.82,22.58,-35.24,152798
9843,2023-12-10,10032,2007,2,227.91,191.96,-35.95,152800
9844,2024-11-13,10019,2003,1,28.04,16.23,-11.81,152805
9845,2023-11-30,10008,2017,1,1177.36,783.34,-394.02,152819
9846,2023-04-27,10039,2013,1,380.17,255.66,-124.51,152850
9847,2023-04-22,10014,2019,2,236.76,101.9,-134.86,152862
9848,2024-02-02,10019,2010,2,52.55,32.46,-20.09,152886
9849,2023-04-04,10010,2005,2,587.75,412.96,-174.79,152914
9850,2023-07-15,10025,2018,1,117.88,53.53,-64.35,152920
9851,2023-12-29,10031,2013,2,1646.58,1097.86,-548.72,152943
9852,2024-01-17,10031,2015,1,839.1,548.93,-290.17,152947
9853,2024-10-28,10015,2012,1,392.38,293.1,-99.28,152963
9854,2023-02-06,10036,2014,2,2175.91,1524.86,-651.05,152980
9855,2023-07-04,10033,2018,3,1918.88,1720.44,-198.44,152988
9856,2023-04-09,10040,2003,1,401.03,261.12,-139.91,152999
9857,2023-02-23,10035,2020,1,991.07,668.36,-322.71,153017
9858,2023-03-06,10038,2020,1,349.49,224.2,-125.29,153039
9859,2024-06-06,10003,2003,2,55.11,17.58,-37.53,153093
9860,2024-07-26,10013,2014,2,88.97,23.62,-65.35,153095
9861,2024-02-03,10038,2017,1,334.83,224.2,-110.63,153119
9862,2024-01-09,10013,2016,3,116.82,35.43,-81.39,153133
9863,2024-02-15,10023,2020,2,2596.59,2068.5,-528.09,153144
9864,2024-12-31,10033,2011,1,656.76,573.48,-83.28,153145
9865,2023-01-28,10008,2005,2,2539.57,1566.68,-972.89,153150
9866,2023-02-11,10023,2017,1,1205.23,1034.25,-170.98,153168
9867,2023-09-23,10039,2006,2,767.99,511.32,-256.67,153190
9868,2024-08-27,10008,2004,1,1257.83,783.34,-474.49,153210
9869,2023-09-14,10035,2015,3,2183.84,2005.08,-178.76,153230
9870,2023-10-03,10030,2004,1,37.25,17.23,-20.02,153238
9871,2023-11-17,10001,2012,1,814.6,511.67,-302.93,153248
9872,2023-05-16,10003,2002,2,55.95,17.58,-38.37,153277
9873,2023-12-23,10020,2010,1,290.54,276.41,-14.13,153292
9874,2023-08-30,10001,2006,2,1591.05,1023.34,-567.71,153338
9875,2024-06-13,10015,2020,2,709.27,586.2,-123.07,153349
9876,2024-07-15,10009,2020,1,25.14,7.95,-17.19,153356
9877,2024-03-30,10002,2011,2,28.5,14.72,-13.78,153365
9878,2023-11-13,10038,2003,1,348.8,224.2,-124.6,153381
9879,2023-12-18,10040,2019,3,960.12,783.36,-176.76,153384
9880,2024-08-31,10023,2019,1,1383.9,1034.25,-349.65,153399
9881,2023-10-25,10036,2001,2,1892.72,1524.86,-367.86,153403
9882,2023-05-03,10033,2008,2,1567.01,1146.96,-420.05,153414
9883,2023-03-11,10035,2019,1,971.38,668.36,-303.02,153424
9884,2023-06-15,10002,2008,3,51.01,22.08,-28.93,153434
9885,2024-04-01,10022,2020,1,15.6,6.25,-9.35,153438
9886,2023-09-24,10008,2018,1,1096.54,783.34,-313.2,153441
9887,2024-04-07,10016,2003,2,52.74,44.8,-7.94,153447
9888,2024-07-19,10001,2017,2,1507.04,1023.34,-483.7,153472
9889,2023-11-04,10027,2003,1,38.25,11.18,-27.07,153488
9890,2024-11-30,10033,2003,3,1826.62,1720.44,-106.18,153534
9891,2024-01-18,10023,2001,1,1579.0,1034.25,-544.75,153535
9892,2024-03-15,10037,2003,1,14.67,5.16,-9.51,153569
9893,2024-09-26,10026,2012,1,39.95,13.1,-26.85,153616
9894,2024-12-22,10024,2017,1,1132.7,896.33,-236.37,153630
9895,2023-08-19,10024,2002,3,3690.71,2688.99,-1001.72,153663
9896,2024-12-23,10004,2017,2,226.61,164.32,-62.29,153675
9897,2023-10-25,10022,2011,1,14.15,6.25,-7.9,153694
9898,2023-12-03,10035,2010,1,668.36,668.36,0.0,153697
9899,2024-06-24,10032,2004,1,133.85,95.98,-37.87,153704
9900,2024-08-25,10016,2012,1,28.23,22.4,-5.83,153729
9901,2024-03-23,10037,2004,3,42.51,15.48,-27.03,153731
9902,2024-06-20,10031,2019,1,692.11,548.93,-143.18,153739
9903,2024-04-28,10027,2001,1,35.57,11.18,-24.39,153756
9904,2024-07-06,10019,2014,1,28.2,16.23,-11.97,153771
9905,2024-05-09,10001,2001,1,771.69,511.67,-260.02,153775
9906,2024-07-27,10037,2008,1,12.96,5.16,-7.8,153802
9907,2023-12-28,10001,2010,2,1113.73,1023.34,-90.39,153836
9908,2024-12-09,10003,2004,2,54.35,17.58,-36.77,153841
9909,2023-12-22,10026,2005,3,110.25,39.3,-70.95,153868
9910,2023-01-22,10040,2018,1,361.3,261.12,-100.18,153907
9911,2023-06-11,10033,2008,1,747.8,573.48,-174.32,153915
9912,2024-07-25,10022,2008,3,38.91,18.75,-20.16,153925
9913,2023-04-22,10040,2006,2,596.98,522.24,-74.74,153932
9914,2024-12-31,10035,2016,1,944.8,668.36,-276.44,153938
9915,2024-11-23,10016,2016,1,31.61,22.4,-9.21,153963
9916,2024-12-31,10020,2012,2,708.65,552.82,-155.83,153968
9917,2024-07-13,10012,2004,2,125.06,68.7,-56.36,153969
9918,2023-04-18,10024,2013,1,1229.67,896.33,-333.34,154017
9919,2023-08-30,10010,2013,3,849.24,619.44,-229.8,154037
9920,2024-06-21,10033,2002,1,880.93,573.48,-307.45,154059
9921,2024-05-22,10031,2015,3,2293.13,1646.79,-646.34,154097
9922,2024-10-23,10005,2001,1,372.3,236.17,-136.13,154112
9923,2023-06-25,10039,2017,1,357.27,255.66,-101.61,154146
9924,2023-11-23,10039,2018,2,720.54,511.32,-209.22,154155
9925,2024-11-20,10012,2015,3,176.87,103.05,-73.82,154179
9926,2024-12-08,10014,2006,3,389.17,152.85,-236.32,154183
9927,2023-12-29,10005,2019,2,782.91,472.34,-310.57,154196
9928,2024-01-02,10017,2017,1,82.13,53.94,-28.19,154202
9929,2023-02-01,10004,2002,1,127.43,82.16,-45.27,154208
9930,2024-12-03,10029,2007,1,14.62,7.71,-6.91,154212
9931,2024-11-02,10001,2002,2,1636.95,1023.34,-613.61,154223
9932,2024-11-28,10008,2008,1,1199.87,783.34,-416.53,154229
9933,2023-06-09,10009,2005,1,26.06,7.95,-18.11,154253
9934,2024-09-14,10036,2011,1,1092.39,762.43,-329.96,154254
9935,2024-06-01,10023,2001,1,1285.7,1034.25,-251.45,154258
9936,2023-10-31,10001,2015,2,1609.79,1023.34,-586.45,154280
9937,2024-02-19,10027,2003,1,36.69,11.18,-25.51,154287
9938,2023-04-22,10006,2014,3,123.38,100.35,-23.03,154297
9939,2023-11-09,10027,2013,2,76.6,22.36,-54.24,154345
9940,2024-04-04,10003,2014,3,92.67,26.37,-66.3,154353
9941,2024-11-19,10039,2009,2,760.43,511.32,-249.11,154355
9942,2023-12-29,10008,2020,2,2693.68,1566.68,-1127.0,154376
9943,2023-12-29,10015,2009,1,424.48,293.1,-131.38,154386
9944,2024-12-20,10036,2014,2,2243.37,1524.86,-718.51,154404
9945,2024-10-01,10007,2012,1,364.02,256.61,-107.41,154436
9946,2023-09-07,10001,2014,1,793.77,511.67,-282.1,154451
9947,2024-10-28,10010,2019,1,246.51,206.48,-40.03,154454
9948,2023-04-11,10001,2015,3,2064.28,1535.01,-529.27,154467
9949,2023-10-30,10024,2016,3,2970.73,2688.99,-281.74,154485
9950,2023-07-11,10017,2012,1,78.83,53.94,-24.89,154493
9951,2023-02-02,10018,2019,3,170.61,67.74,-102.87,154502
9952,2024-08-05,10037,2020,1,14.41,5.16,-9.25,154506
9953,2023-06-29,10024,2003,1,1200.46,896.33,-304.13,154525
9954,2023-08-22,10002,2015,2,39.91,14.72,-25.19,154538
9955,2024-12-29,10015,2015,2,761.4,586.2,-175.2,154557
9956,2023-11-19,10037,2015,1,14.39,5.16,-9.23,154558
9957,2023-12-20,10039,2003,3,930.73,766.98,-163.75,154577
9958,2024-01-03,10026,2019,1,33.99,13.1,-20.89,154603
9959,2024-01-20,10008,2019,2,2162.35,1566.68,-595.67,154632
9960,2024-07-06,10009,2004,1,21.21,7.95,-13.26,154653
9961,2024-05-19,10011,2017,1,33.83,25.08,-8.75,154662
9962,2023-05-28,10036,2006,1,1098.19,762.43,-335.76,154698
9963,2023-07-30,10028,2013,3,108.72,47.01,-61.71,154720
9964,2023-06-14,10018,2007,1,60.89,22.58,-38.31,154733
9965,2024-05-17,10010,2020,1,304.87,206.48,-98.39,154747
9966,2024-12-31,10033,2002,1,733.03,573.48,-159.55,154756
9967,2024-04-15,10017,2005,1,85.54,53.94,-31.6,154764
9968,2024-08-18,10010,2008,1,272.18,206.48,-65.7,154790
9969,2024-08-27,10010,2006,3,840.06,619.44,-220.62,154823
9970,2024-11-21,10030,2005,1,38.53,17.23,-21.3,154833
9971,2024-02-21,10024,2016,1,1236.52,896.33,-340.19,154838
9972,2023-05-24,10015,2011,1,421.0,293.1,-127.9,154854
9973,2024-12-31,10016,2004,3,108.74,67.2,-41.54,154855
9974,2023-06-06,10035,2004,1,972.45,668.36,-304.09,154860
9975,2023-10-01,10024,2005,1,1077.54,896.33,-181.21,154865
9976,2024-06-05,10035,2010,2,1919.25,1336.72,-582.53,154877
9977,2024-06-24,10028,2020,2,56.73,31.34,-25.39,154901
9978,2024-12-31,10001,2020,2,1668.08,1023.34,-644.74,154907
9979,2024-06-08,10016,2005,1,32.07,22.4,-9.67,154915
9980,2024-01-26,10008,2010,1,1128.36,783.34,-345.02,154926
9981,2024-01-19,10036,2019,2,2330.69,1524.86,-805.83,154932
9982,2023-08-10,10027,2011,1,36.03,11.18,-24.85,154940
9983,2023-01-24,10007,2014,1,323.47,256.61,-66.86,154972
9984,2023-12-18,10031,2012,3,2379.95,1646.79,-733.16,154990
9985,2024-12-05,10024,2001,1,909.25,896.33,-12.92,155031
9986,2023-06-09,10011,2016,2,85.62,50.16,-35.46,155045
9987,2023-02-05,10009,2002,3,73.32,23.85,-49.47,155067
9988,2024-01-24,10011,2016,2,88.39,50.16,-38.23,155132
9989,2024-10-22,10035,2018,1,969.38,668.36,-301.02,155152
9990,2023-11-22,10009,2012,1,25.14,7.95,-17.19,155158
9991,2024-02-09,10015,2011,2,870.35,586.2,-284.15,155181
9992,2023-05-02,10019,2006,1,22.01,16.23,-5.78,155188
9993,2023-11-26,10008,2012,1,1357.94,783.34,-574.6,155239
9994,2023-11-07,10034,2001,2,160.37,45.36,-115.01,155252
9995,2023-12-20,10037,2002,1,14.3,5.16,-9.14,155259
9996,2024-03-31,10035,2014,1,1017.9,668.36,-349.54,155269
9997,2023-06-26,10033,2002,1,814.82,573.48,-241.34,155293
9998,2023-11-06,10025,2009,2,246.73,107.06,-139.67,155331
9999,2023-02-05,10001,2006,2,1595.05,1023.34,-571.71,155347
10000,2024-12-26,10035,2002,1,939.63,668.36,-271.27,155348
10001,2023-07-08,10031,2009,1,776.93,548.93,-228.0,155350
10002,2023-02-21,10024,2017,2,2328.35,1792.66,-535.69,155351
10003,2023-02-18,10039,2007,2,707.18,511.32,-195.86,155419
10004,2023-06-02,10011,2016,1,43.65,25.08,-18.57,155431
10005,2024-12-19,10037,2017,1,14.55,5.16,-9.39,155447
10006,2024-07-21,10040,2001,2,742.59,522.24,-220.35,155522
10007,2024-07-02,10034,2018,2,141.18,45.36,-95.82,155532
10008,2024-01-26,10022,2019,3,42.41,18.75,-23.66,155538
10009,2024-01-04,10031,2015,2,1421.5,1097.86,-323.64,155541
10010,2023-07-04,10024,2005,1,1134.47,896.33,-238.14,155562
10011,2024-11-19,10020,2003,1,385.08,276.41,-108.67,155595
10012,2024-12-19,10035,2019,1,858.73,668.36,-190.37,155602
10013,2024-05-10,10035,2018,1,722.0,668.36,-53.64,155610
10014,2024-01-06,10036,2009,3,3533.19,2287.29,-1245.9,155613
10015,2024-06-23,10009,2008,2,38.33,15.9,-22.43,155619
10016,2023-08-13,10036,2007,2,2180.73,1524.86,-655.87,155642
10017,2024-01-15,10013,2004,2,88.21,23.62,-64.59,155643
10018,2024-09-11,10019,2015,1,21.94,16.23,-5.71,155663
10019,2024-12-31,10021,2012,3,504.3,357.27,-147.03,155670
10020,2023-08-03,10033,2007,1,755.11,573.48,-181.63,155672
10021,2024-09-25,10004,2008,1,109.89,82.16,-27.73,155683
10022,2023-07-11,10027,2005,1,41.33,11.18,-30.15,155692
10023,2023-05-07,10032,2005,2,260.85,191.96,-68.89,155697
10024,2024-01-23,10035,2009,1,919.11,668.36,-250.75,155710
10025,2024-02-11,10035,2018,2,1864.66,1336.72,-527.94,155761
10026,2024-01-06,10016,2020,1,28.74,22.4,-6.34,155767
10027,2024-10-23,10024,2017,2,2354.71,1792.66,-562.05,155789
10028,2023-09-17,10036,2014,1,891.98,762.43,-129.55,155791
10029,2023-07-21,10031,2006,1,640.78,548.93,-91.85,155792
10030,2024-11-05,10023,2001,1,1233.28,1034.25,-199.03,155806
10031,2023-07-30,10038,2019,1,319.03,224.2,-94.83,155829
10032,2024-12-31,10038,2016,1,300.78,224.2,-76.58,155830
10033,2023-12-30,10011,2004,3,113.82,75.24,-38.58,155839
10034,2023-05-16,10002,2019,1,18.68,7.36,-11.32,155899
10035,2023-03-31,10015,2013,3,1035.13,879.3,-155.83,155934
10036,2024-11-30,10035,2011,3,2459.03,2005.08,-453.95,155947
10037,2024-12-04,10038,2008,2,604.78,448.4,-156.38,155957
10038,2023-10-04,10039,2012,2,520.08,511.32,-8.76,155976
10039,2024-02-10,10034,2008,1,78.13,22.68,-55.45,155978
10040,2024-09-12,10003,2013,1,29.6,8.79,-20.81,155998
10041,2024-03-23,10014,2017,1,85.89,50.95,-34.94,156006
10042,2024-10-07,10008,2020,2,1939.74,1566.68,-373.06,156024
10043,2024-03-03,10003,2013,1,24.36,8.79,-15.57,156043
10044,2023-07-22,10036,2005,1,1090.41,762.43,-327.98,156104
10045,2024-11-14,10005,2005,1,383.65,236.17,-147.48,156132
10046,2024-08-08,10009,2014,1,26.2,7.95,-18.25,156140
10047,2023-09-18,10005,2012,2,545.5,472.34,-73.16,156152
10048,2023-03-27,10023,2007,1,960.55,1034.25,73.7,156154
10049,2023-07-12,10027,2020,2,79.7,22.36,-57.34,156158
10050,2024-05-19,10002,2004,2,39.28,14.72,-24.56,156165
10051,2024-05-14,10013,2011,1,42.94,11.81,-31.13,156190
10052,2023-11-02,10001,2006,2,1622.02,1023.34,-598.68,156195
10053,2023-11-13,10030,2017,1,38.16,17.23,-20.93,156200
